,tokenId,priceETH,timestamp
661,6175,3.425,2022-01-21
662,7454,12.4888,2022-02-14
663,6155,3,2022-01-20
664,831,1.8,2022-01-12
665,4636,6.222,2022-01-26
666,1156,4,2022-01-21
667,6566,11.1,2022-02-04
668,3908,2.5,2022-01-18
669,8865,50,2022-01-26
670,6275,1.95,2022-01-12
671,2514,4.9,2022-01-21
672,2915,14.5,2022-02-02
673,5963,3.166,2022-01-20
674,6704,2.689,2022-01-15
675,5904,21.5,2022-02-01
676,7272,3.2,2022-01-19
677,722,3.3,2022-01-20
678,6313,6.95,2022-01-26
679,3474,11,2022-01-28
680,3186,10.5,2022-01-26
681,1266,3.197,2022-01-20
682,8612,2.487,2022-01-13
683,821,29.99,2022-01-23
684,3157,2.75,2022-01-14
685,5951,2.7,2022-01-14
686,6334,2.789,2022-01-14
687,8662,2.788,2022-01-14
688,8663,2.79,2022-01-14
689,8664,2.789,2022-01-14
690,952,2.7,2022-01-14
691,9539,2.7,2022-01-14
692,9671,2.74,2022-01-14
693,9793,2.785,2022-01-14
694,1375,8.4,2022-01-27
695,6835,4.14,2022-01-23
696,2030,1.89,2022-01-13
697,9325,2.35,2022-01-13
698,5330,3.45,2022-01-21
699,6477,12,2022-02-02
700,5074,28,2022-02-01
701,2884,10.2,2022-02-05
702,3454,12.5,2022-02-07
703,8529,1.743,2022-01-12
704,8000,10,2022-02-03
705,8939,7.98,2022-01-29
706,8902,5.75,2022-01-22
707,1744,2.25,2022-01-13
708,3062,2.622,2022-01-15
709,8629,8.8,2022-01-26
710,8915,6,2022-01-26
711,6908,2.45,2022-01-20
712,3314,9.75,2022-01-27
713,3086,2.5,2022-01-13
714,7348,5.5,2022-01-22
715,5365,2.5,2022-01-13
716,6214,1.95,2022-01-12
717,2539,8.4,2022-01-30
718,9597,2.6,2022-01-20
719,828,1.8,2022-01-12
720,5068,9.5,2022-01-27
721,8177,10.5,2022-01-26
722,6216,2.15,2022-01-13
723,843,1.77,2022-01-12
724,1508,1.9,2022-01-12
725,3748,3.5,2022-01-21
726,2581,1.75,2022-01-12
727,4725,1.75,2022-01-12
728,905,1.75,2022-01-12
729,3188,9.59,2022-01-31
730,3946,2.65,2022-01-15
731,9866,3.4,2022-01-21
732,1997,3.4889,2022-01-21
733,7422,1.99,2022-01-12
734,633,1.93,2022-01-12
735,2304,16.75,2022-02-15
736,1713,9,2022-02-04
737,7548,3,2022-01-19
738,1303,4.175,2022-01-25
739,9577,2.6842,2022-01-14
740,9307,6.88,2022-01-20
741,1274,3.2,2022-01-20
742,4241,8.43,2022-01-29
743,461,1.98999,2022-01-13
744,3600,3.895,2022-01-21
745,6595,13.99,2022-02-14
746,4334,3.59,2022-01-21
747,1981,10,2022-01-28
748,7185,3.29,2022-01-20
749,1359,2.3,2022-01-20
750,3890,2.211,2022-01-13
751,1908,13.88,2022-02-12
752,9976,3.9,2022-01-22
753,4967,5.69,2022-01-21
754,8074,2.875,2022-01-19
755,1706,4.2,2022-01-21
756,2113,3.179,2022-01-20
757,6908,15.5,2022-02-02
758,622,1.909,2022-01-13
759,8036,11.9,2022-02-01
760,8516,3.99,2022-01-25
761,5127,4,2022-01-21
762,7985,3.3,2022-01-20
763,6933,9,2022-01-30
764,3228,7.65,2022-01-26
765,4001,3.9,2022-01-24
766,4774,4.84,2022-01-20
767,4673,8.88,2022-01-26
768,5685,10.2,2022-02-06
769,9366,4.25,2022-01-21
770,4655,2.929,2022-01-19
771,3916,11.5,2022-01-26
772,8548,3.48998,2022-01-24
773,2794,23.69,2022-01-21
774,7891,1.9,2022-01-12
775,1982,6.6,2022-01-26
776,4924,10.9,2022-01-30
777,3480,2.2,2022-01-12
778,8209,3.29,2022-01-21
779,2919,3.249,2022-01-20
780,8636,7.5,2022-01-26
781,9161,13,2022-02-01
782,3218,4.29,2022-01-22
783,1814,17.69,2022-02-01
784,2021,2.9,2022-01-16
785,3883,4.5,2022-01-21
786,1625,3.33,2022-01-21
787,3657,1.8,2022-01-12
788,9043,4,2022-01-21
789,532,40,2022-02-02
790,4988,1.64,2022-01-12
791,2440,17,2022-01-26
792,3553,1.7,2022-01-12
793,1525,5,2022-01-25
794,2085,9.75,2022-02-05
795,8545,3.299,2022-01-21
796,6461,2.649,2022-01-15
797,1888,3.24,2022-01-20
798,684,15,2022-01-31
799,3631,3.66,2022-01-21
800,6476,2.13,2022-01-13
801,1855,2.69,2022-01-14
802,1468,1.75,2022-01-12
803,4132,2.8,2022-01-20
804,6370,15,2022-01-21
805,6970,23.5,2022-02-08
806,5330,3.98,2022-01-22
807,5934,10.8,2022-01-31
808,4870,14.72,2022-02-17
809,243,14.5,2022-02-07
810,4679,2.75,2022-01-14
811,1209,4.488,2022-01-21
812,3560,10.35,2022-02-04
813,8934,7.125,2022-01-26
814,991,2,2022-01-12
815,9656,2.67,2022-01-14
816,7177,2.9,2022-01-20
817,7766,1.9,2022-01-12
818,1980,2.71,2022-01-16
819,8776,11,2022-02-06
820,2010,7.77,2022-01-26
821,7401,8.49,2022-01-28
822,5326,2.95,2022-01-20
823,1188,3.68,2022-01-20
824,1509,1.849,2022-01-12
825,8502,2.5,2022-01-14
826,914,2.2,2022-01-13
827,4142,9.4,2022-01-27
828,4943,13,2022-02-04
829,6227,1.999333333333333333333333333333333,2022-01-12
830,6230,1.999333333333333333333333333333333,2022-01-12
831,6231,1.999333333333333333333333333333333,2022-01-12
832,9184,3,2022-01-20
833,9512,2.63,2022-01-13
834,2360,11,2022-02-02
835,7647,2.74,2022-01-14
836,3596,20,2022-02-14
837,809,3.7,2022-01-21
838,6030,5.8,2022-01-20
839,2072,11.5,2022-01-31
840,6746,9.499,2022-01-30
841,4779,6,2022-01-25
842,296,1.93,2022-01-12
843,8885,2.4969,2022-01-13
844,2249,1.98,2022-01-12
845,3089,1.989,2022-01-12
846,503,1.98999,2022-01-13
847,2655,3.159,2022-01-20
848,3072,2.47,2022-01-18
849,8516,2.19,2022-01-12
850,377,2.99,2022-01-19
851,5568,15,2022-02-11
852,3669,1.85,2022-01-12
853,8611,3.699,2022-01-23
854,6631,2.499,2022-01-13
855,3853,10.599,2022-01-31
856,314,2.85,2022-01-20
857,4934,9.95,2022-02-04
858,6089,2.7,2022-01-19
859,5754,2.1099,2022-01-12
860,2647,3.2,2022-01-19
861,8900,16,2022-02-17
862,5130,13.98,2022-02-14
863,1352,3.23,2022-01-21
864,4780,4.28,2022-01-21
865,3880,3.05,2022-01-20
866,2560,2.44,2022-01-16
867,7995,3.19,2022-01-21
868,1273,5.99,2022-01-20
869,3045,3.69,2022-01-20
870,562,1.99999,2022-01-12
871,7310,7,2022-01-20
872,3316,3.5,2022-01-20
873,5963,2.86,2022-01-19
874,2998,4.49,2022-01-25
875,9746,14.27,2022-02-01
876,4108,5.88,2022-01-20
877,8154,4.2,2022-01-24
878,5649,10.88,2022-01-25
879,8220,7,2022-01-21
880,3070,2.88,2022-01-20
881,7578,4,2022-01-25
882,4541,2.1,2022-01-12
883,4730,4.2,2022-01-21
884,3848,9.88,2022-02-04
885,5877,2.68,2022-01-18
886,9781,12.5,2022-02-14
